3,3,23,8864,1816,0,0,0,0,0,7100,1816,0,0,0,0
2,2,10628,1816,0,0,0,0,0,7100,1816,0,0,0,0,0
3,3,23,10628,1816,0,0,0,0,0,7100,1816,0,0,0,0
3,3,23,22,1816,0,0,0,0,0,7100,1816,0,0,0,0
4,4,51,23,22,1816,0,0,0,0,0,7100,1816,0,0,0
2,2,6568,1816,0,0,0,0,0,7100,1816,0,0,0,0,0
4,4,7080,32,22,1816,0,0,0,0,0,7100,1816,0,0,0
2,2,6540,1816,0,0,0,0,0,7100,1816,0,0,0,0,0
4,4,7080,31,22,1816,0,0,0,0,0,7100,1816,0,0,0
2,2,7100,1816,0,0,0,0,0,7100,1816,0,0,0,0,0
1,1,51,0,0,0,0,0,0,7080,0,0,0,0,0,0
1,1,2376,0,0,0,0,0,0,7080,0,0,0,0,0,0
2,2,23,2376,0,0,0,0,0,0,7080,0,0,0,0,0
1,1,612,0,0,0,0,0,0,7080,0,0,0,0,0,0
2,2,23,612,0,0,0,0,0,0,7080,0,0,0,0,0
1,1,1788,0,0,0,0,0,0,7080,0,0,0,0,0,0
2,2,23,1788,0,0,0,0,0,0,7080,0,0,0,0,0
1,1,3552,0,0,0,0,0,0,7080,0,0,0,0,0,0
2,2,23,3552,0,0,0,0,0,0,7080,0,0,0,0,0
1,1,10020,0,0,0,0,0,0,7080,0,0,0,0,0,0
2,2,23,10020,0,0,0,0,0,0,7080,0,0,0,0,0
1,1,8844,0,0,0,0,0,0,7080,0,0,0,0,0,0
2,2,23,8844,0,0,0,0,0,0,7080,0,0,0,0,0
1,1,10608,0,0,0,0,0,0,7080,0,0,0,0,0,0
2,2,23,10608,0,0,0,0,0,0,7080,0,0,0,0,0
1,1,7080,0,0,0,0,0,0,7080,0,0,0,0,0,0
3,3,51,22,1736,0,0,0,0,0,7100,1736,0,0,0,0
2,2,2396,1736,0,0,0,0,0,7100,1736,0,0,0,0,0
3,3,23,2396,1736,0,0,0,0,0,7100,1736,0,0,0,0
2,2,632,1736,0,0,0,0,0,7100,1736,0,0,0,0,0
3,3,23,632,1736,0,0,0,0,0,7100,1736,0,0,0,0
2,2,1808,1736,0,0,0,0,0,7100,1736,0,0,0,0,0
3,3,23,1808,1736,0,0,0,0,0,7100,1736,0,0,0,0
2,2,3572,1736,0,0,0,0,0,7100,1736,0,0,0,0,0
3,3,23,3572,1736,0,0,0,0,0,7100,1736,0,0,0,0
2,2,10040,1736,0,0,0,0,0,7100,1736,0,0,0,0,0
3,3,23,10040,1736,0,0,0,0,0,7100,1736,0,0,0,0
2,2,8864,1736,0,0,0,0,0,7100,1736,0,0,0,0,0
3,3,23,8864,1736,0,0,0,0,0,7100,1736,0,0,0,0
2,2,10628,1736,0,0,0,0,0,7100,1736,0,0,0,0,0
3,3,23,10628,1736,0,0,0,0,0,7100,1736,0,0,0,0
3,3,23,22,1736,0,0,0,0,0,7100,1736,0,0,0,0
4,4,51,23,22,1736,0,0,0,0,0,7100,1736,0,0,0
2,2,6568,1736,0,0,0,0,0,7100,1736,0,0,0,0,0
4,4,7080,32,22,1736,0,0,0,0,0,7100,1736,0,0,0
2,2,6540,1736,0,0,0,0,0,7100,1736,0,0,0,0,0
4,4,7080,31,22,1736,0,0,0,0,0,7100,1736,0,0,0
2,2,7100,1736,0,0,0,0,0,7100,1736,0,0,0,0,0
2,2,31,4,0,0,0,0,0,0,10640,0,0,0,0,0
1,1,5348,0,0,0,0,0,0,10640,0,0,0,0,0,0
2,2,30,5348,0,0,0,0,0,0,10640,0,0,0,0,0
3,3,43,31,4,0,0,0,0,0,0,10640,0,0,0,0
3,3,10972,31,4,0,0,0,0,0,0,10640,0,0,0,0
1,1,2996,0,0,0,0,0,0,10640,0,0,0,0,0,0
2,2,30,2996,0,0,0,0,0,0,10640,0,0,0,0,0
2,2,40,4,0,0,0,0,0,0,10640,0,0,0,0,0
3,3,40,31,4,0,0,0,0,0,0,10640,0,0,0,0
1,1,10052,0,0,0,0,0,0,10640,0,0,0,0,0,0
2,2,30,10052,0,0,0,0,0,0,10640,0,0,0,0,0
3,3,48,31,4,0,0,0,0,0,0,10640,0,0,0,0
3,3,11112,31,4,0,0,0,0,0,0,10640,0,0,0,0
3,3,44,31,4,0,0,0,0,0,0,10640,0,0,0,0
3,3,11000,31,4,0,0,0,0,0,0,10640,0,0,0,0
1,1,10640,0,0,0,0,0,0,10640,0,0,0,0,0,0
4,4,35,21,7080,1816,0,0,0,0,183,7080,1816,0,0,0
3,3,1947,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,1,1947,7080,1816,0,0,0,0,183,7080,1816,0,0,0
3,3,5475,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,1,5475,7080,1816,0,0,0,0,183,7080,1816,0,0,0
3,3,6651,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,1,6651,7080,1816,0,0,0,0,183,7080,1816,0,0,0
3,3,3123,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,1,3123,7080,1816,0,0,0,0,183,7080,1816,0,0,0
3,3,10767,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,1,10767,7080,1816,0,0,0,0,183,7080,1816,0,0,0
3,3,3,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,35,3,7080,1816,0,0,0,0,183,7080,1816,0,0,0
3,3,239,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
5,5,164,37,21,7080,1816,0,0,0,0,183,7080,1816,0,0
3,3,127,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
5,5,164,33,21,7080,1816,0,0,0,0,183,7080,1816,0,0
3,3,295,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
5,5,164,39,21,7080,1816,0,0,0,0,183,7080,1816,0,0
3,3,71,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
5,5,164,31,21,7080,1816,0,0,0,0,183,7080,1816,0,0
3,3,435,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
5,5,164,44,21,7080,1816,0,0,0,0,183,7080,1816,0,0
3,3,575,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
5,5,164,49,21,7080,1816,0,0,0,0,183,7080,1816,0,0
3,3,164,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,1,5456,7080,1816,0,0,0,183,0,7080,1816,0,0,0
3,3,165,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,183,1,7080,1816,0,0,0,183,0,7080,1816,0,0,0
4,4,164,43,7080,1816,0,0,0,183,0,7080,1816,0,0,0
4,4,164,5680,7080,1816,0,0,0,183,0,7080,1816,0,0,0
3,3,172,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,183,9,7080,1816,0,0,0,183,0,7080,1816,0,0,0
3,3,191,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,183,30,7080,1816,0,0,0,183,0,7080,1816,0,0,0
4,4,164,39,7080,1816,0,0,0,183,0,7080,1816,0,0,0
4,4,164,5568,7080,1816,0,0,0,183,0,7080,1816,0,0,0
3,3,164,5904,1816,0,0,0,0,183,7080,1816,0,0,0,0
3,3,185,5904,1816,0,0,0,0,183,7080,1816,0,0,0,0
3,3,183,2376,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,183,23,2376,1816,0,0,0,183,0,7080,1816,0,0,0
3,3,183,612,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,183,23,612,1816,0,0,0,183,0,7080,1816,0,0,0
3,3,183,1788,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,183,23,1788,1816,0,0,0,183,0,7080,1816,0,0,0
3,3,183,3552,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,183,23,3552,1816,0,0,0,183,0,7080,1816,0,0,0
3,3,183,10020,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,183,23,10020,1816,0,0,0,183,0,7080,1816,0,0,0
3,3,183,8844,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,183,23,8844,1816,0,0,0,183,0,7080,1816,0,0,0
3,3,183,10608,1816,0,0,0,0,183,7080,1816,0,0,0,0
4,4,183,23,10608,1816,0,0,0,183,0,7080,1816,0,0,0
3,3,183,7080,1816,0,0,0,0,183,7080,1816,0,0,0,0
1,1,50,0,0,0,0,0,0,7052,0,0,0,0,0,0
1,1,2348,0,0,0,0,0,0,7052,0,0,0,0,0,0
2,2,23,2348,0,0,0,0,0,0,7052,0,0,0,0,0
1,1,584,0,0,0,0,0,0,7052,0,0,0,0,0,0
2,2,23,584,0,0,0,0,0,0,7052,0,0,0,0,0
1,1,1760,0,0,0,0,0,0,7052,0,0,0,0,0,0
2,2,23,1760,0,0,0,0,0,0,7052,0,0,0,0,0
1,1,3524,0,0,0,0,0,0,7052,0,0,0,0,0,0
2,2,23,3524,0,0,0,0,0,0,7052,0,0,0,0,0
1,1,9992,0,0,0,0,0,0,7052,0,0,0,0,0,0
2,2,23,9992,0,0,0,0,0,0,7052,0,0,0,0,0
1,1,8816,0,0,0,0,0,0,7052,0,0,0,0,0,0
2,2,23,8816,0,0,0,0,0,0,7052,0,0,0,0,0
1,1,10580,0,0,0,0,0,0,7052,0,0,0,0,0,0
2,2,23,10580,0,0,0,0,0,0,7052,0,0,0,0,0
1,1,7052,0,0,0,0,0,0,7052,0,0,0,0,0,0
3,3,35,21,7028,0,0,0,0,0,183,7028,0,0,0,0
2,2,1947,7028,0,0,0,0,0,183,7028,0,0,0,0,0
3,3,1,1947,7028,0,0,0,0,0,183,7028,0,0,0,0
2,2,5475,7028,0,0,0,0,0,183,7028,0,0,0,0,0
3,3,1,5475,7028,0,0,0,0,0,183,7028,0,0,0,0
2,2,6651,7028,0,0,0,0,0,183,7028,0,0,0,0,0
3,3,1,6651,7028,0,0,0,0,0,183,7028,0,0,0,0
2,2,3123,7028,0,0,0,0,0,183,7028,0,0,0,0,0
3,3,1,3123,7028,0,0,0,0,0,183,7028,0,0,0,0
2,2,10767,7028,0,0,0,0,0,183,7028,0,0,0,0,0
3,3,1,10767,7028,0,0,0,0,0,183,7028,0,0,0,0
2,2,3,7028,0,0,0,0,0,183,7028,0,0,0,0,0
3,3,35,3,7028,0,0,0,0,0,183,7028,0,0,0,0
2,2,239,7028,0,0,0,0,0,183,7028,0,0,0,0,0
4,4,164,37,21,7028,0,0,0,0,0,183,7028,0,0,0
2,2,127,7028,0,0,0,0,0,183,7028,0,0,0,0,0
4,4,164,33,21,7028,0,0,0,0,0,183,7028,0,0,0
2,2,295,7028,0,0,0,0,0,183,7028,0,0,0,0,0
4,4,164,39,21,7028,0,0,0,0,0,183,7028,0,0,0
2,2,71,7028,0,0,0,0,0,183,7028,0,0,0,0,0
4,4,164,31,21,7028,0,0,0,0,0,183,7028,0,0,0
2,2,435,7028,0,0,0,0,0,183,7028,0,0,0,0,0
4,4,164,44,21,7028,0,0,0,0,0,183,7028,0,0,0
2,2,575,7028,0,0,0,0,0,183,7028,0,0,0,0,0
4,4,164,49,21,7028,0,0,0,0,0,183,7028,0,0,0
2,2,183,7028,0,0,0,0,0,183,7028,0,0,0,0,0
3,3,49,3104,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,2320,3104,1228,0,0,0,0,556,3104,1228,0,0,0,0
4,4,1,2320,3104,1228,0,0,0,0,556,3104,1228,0,0,0
3,3,5848,3104,1228,0,0,0,0,556,3104,1228,0,0,0,0
4,4,1,5848,3104,1228,0,0,0,0,556,3104,1228,0,0,0
3,3,7024,3104,1228,0,0,0,0,556,3104,1228,0,0,0,0
4,4,1,7024,3104,1228,0,0,0,0,556,3104,1228,0,0,0
3,3,3496,3104,1228,0,0,0,0,556,3104,1228,0,0,0,0
4,4,1,3496,3104,1228,0,0,0,0,556,3104,1228,0,0,0
3,3,11140,3104,1228,0,0,0,0,556,3104,1228,0,0,0,0
4,4,1,11140,3104,1228,0,0,0,0,556,3104,1228,0,0,0
3,3,1,3104,1228,0,0,0,0,556,3104,1228,0,0,0,0
4,4,49,1,3104,1228,0,0,0,556,0,3104,1228,0,0,0
3,3,164,3104,1228,0,0,0,0,556,3104,1228,0,0,0,0
4,4,556,35,3104,1228,0,0,0,556,0,3104,1228,0,0,0
3,3,52,3104,1228,0,0,0,0,556,3104,1228,0,0,0,0
4,4,556,31,3104,1228,0,0,0,556,0,3104,1228,0,0,0
3,3,416,3104,1228,0,0,0,0,556,3104,1228,0,0,0,0
4,4,556,44,3104,1228,0,0,0,556,0,3104,1228,0,0,0
3,3,556,35,1228,0,0,0,0,556,3104,1228,0,0,0,0
4,4,1,3496,35,1228,0,0,0,556,0,3104,1228,0,0,0
3,3,556,164,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,564,164,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,556,5456,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,564,5456,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,556,6632,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,564,6632,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,556,10748,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,564,10748,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,556,8396,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,564,8396,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,556,10160,1228,0,0,0,0,556,3104,1228,0,0,0,0
3,3,564,10160,1228,0,0,0,0,556,3104,1228,0,0,0,0
4,4,556,48,35,1228,0,0,0,556,0,3104,1228,0,0,0
4,4,556,3468,35,1228,0,0,0,556,0,3104,1228,0,0,0
3,3,556,3104,1228,0,0,0,0,556,3104,1228,0,0,0,0
2,2,37,4,0,0,0,0,0,0,1400,0,0,0,0,0
1,1,7280,0,0,0,0,0,0,1400,0,0,0,0,0,0
2,2,4,7280,0,0,0,0,0,0,1400,0,0,0,0,0
1,1,1988,0,0,0,0,0,0,1400,0,0,0,0,0,0
2,2,4,1988,0,0,0,0,0,0,1400,0,0,0,0,0
1,1,3752,0,0,0,0,0,0,1400,0,0,0,0,0,0
2,2,4,3752,0,0,0,0,0,0,1400,0,0,0,0,0
1,1,6692,0,0,0,0,0,0,1400,0,0,0,0,0,0
2,2,4,6692,0,0,0,0,0,0,1400,0,0,0,0,0
1,1,9044,0,0,0,0,0,0,1400,0,0,0,0,0,0
2,2,4,9044,0,0,0,0,0,0,1400,0,0,0,0,0
1,1,9632,0,0,0,0,0,0,1400,0,0,0,0,0,0
2,2,4,9632,0,0,0,0,0,0,1400,0,0,0,0,0
1,1,8456,0,0,0,0,0,0,1400,0,0,0,0,0,0
2,2,4,8456,0,0,0,0,0,0,1400,0,0,0,0,0
1,1,1400,0,0,0,0,0,0,1400,0,0,0,0,0,0
3,3,35,21,7080,0,0,0,0,0,183,7080,0,0,0,0
2,2,1947,7080,0,0,0,0,0,183,7080,0,0,0,0,0
3,3,1,1947,7080,0,0,0,0,0,183,7080,0,0,0,0
2,2,5475,7080,0,0,0,0,0,183,7080,0,0,0,0,0
3,3,1,5475,7080,0,0,0,0,0,183,7080,0,0,0,0
2,2,6651,7080,0,0,0,0,0,183,7080,0,0,0,0,0
3,3,1,6651,7080,0,0,0,0,0,183,7080,0,0,0,0
2,2,3123,7080,0,0,0,0,0,183,7080,0,0,0,0,0
3,3,1,3123,7080,0,0,0,0,0,183,7080,0,0,0,0
2,2,10767,7080,0,0,0,0,0,183,7080,0,0,0,0,0
3,3,1,10767,7080,0,0,0,0,0,183,7080,0,0,0,0
2,2,3,7080,0,0,0,0,0,183,7080,0,0,0,0,0
3,3,35,3,7080,0,0,0,0,0,183,7080,0,0,0,0
2,2,239,7080,0,0,0,0,0,183,7080,0,0,0,0,0
4,4,164,37,21,7080,0,0,0,0,0,183,7080,0,0,0
2,2,127,7080,0,0,0,0,0,183,7080,0,0,0,0,0
4,4,164,33,21,7080,0,0,0,0,0,183,7080,0,0,0
2,2,295,7080,0,0,0,0,0,183,7080,0,0,0,0,0
4,4,164,39,21,7080,0,0,0,0,0,183,7080,0,0,0
2,2,71,7080,0,0,0,0,0,183,7080,0,0,0,0,0
4,4,164,31,21,7080,0,0,0,0,0,183,7080,0,0,0
2,2,435,7080,0,0,0,0,0,183,7080,0,0,0,0,0
4,4,164,44,21,7080,0,0,0,0,0,183,7080,0,0,0
2,2,575,7080,0,0,0,0,0,183,7080,0,0,0,0,0
4,4,164,49,21,7080,0,0,0,0,0,183,7080,0,0,0
2,2,183,7080,0,0,0,0,0,183,7080,0,0,0,0,0
3,3,31,4,1816,0,0,0,0,0,10640,1816,0,0,0,0
2,2,5348,1816,0,0,0,0,0,10640,1816,0,0,0,0,0
3,3,30,5348,1816,0,0,0,0,0,10640,1816,0,0,0,0
4,4,43,31,4,1816,0,0,0,0,0,10640,1816,0,0,0
4,4,10972,31,4,1816,0,0,0,0,0,10640,1816,0,0,0
2,2,2996,1816,0,0,0,0,0,10640,1816,0,0,0,0,0
3,3,30,2996,1816,0,0,0,0,0,10640,1816,0,0,0,0
3,3,40,4,1816,0,0,0,0,0,10640,1816,0,0,0,0
4,4,40,31,4,1816,0,0,0,0,0,10640,1816,0,0,0
2,2,10052,1816,0,0,0,0,0,10640,1816,0,0,0,0,0
3,3,30,10052,1816,0,0,0,0,0,10640,1816,0,0,0,0
4,4,48,31,4,1816,0,0,0,0,0,10640,1816,0,0,0
4,4,11112,31,4,1816,0,0,0,0,0,10640,1816,0,0,0
4,4,44,31,4,1816,0,0,0,0,0,10640,1816,0,0,0
4,4,11000,31,4,1816,0,0,0,0,0,10640,1816,0,0,0
3,3,30,4,1816,0,0,0,0,0,10640,1816,0,0,0,0
4,4,31,30,4,1816,0,0,0,0,0,10640,1816,0,0,0
2,2,10696,1816,0,0,0,0,0,10640,1816,0,0,0,0,0
4,4,10636,33,4,1816,0,0,0,0,0,10640,1816,0,0,0
2,2,10668,1816,0,0,0,0,0,10640,1816,0,0,0,0,0
4,4,10636,32,4,1816,0,0,0,0,0,10640,1816,0,0,0
2,2,10752,1816,0,0,0,0,0,10640,1816,0,0,0,0,0
4,4,10636,35,4,1816,0,0,0,0,0,10640,1816,0,0,0
2,2,11200,1816,0,0,0,0,0,10640,1816,0,0,0,0,0
4,4,10636,51,4,1816,0,0,0,0,0,10640,1816,0,0,0
2,2,11144,1816,0,0,0,0,0,10640,1816,0,0,0,0,0
4,4,10636,49,4,1816,0,0,0,0,0,10640,1816,0,0,0
2,2,10640,1816,0,0,0,0,0,10640,1816,0,0,0,0,0
2,2,31,1736,0,0,0,0,0,10636,1736,0,0,0,0,0
2,2,5344,1736,0,0,0,0,0,10636,1736,0,0,0,0,0
3,3,30,5344,1736,0,0,0,0,0,10636,1736,0,0,0,0
3,3,43,31,1736,0,0,0,0,0,10636,1736,0,0,0,0
3,3,10972,31,1736,0,0,0,0,0,10636,1736,0,0,0,0
2,2,2992,1736,0,0,0,0,0,10636,1736,0,0,0,0,0
3,3,30,2992,1736,0,0,0,0,0,10636,1736,0,0,0,0
4,4,40,4,49,4,0,0,0,0,0,10636,1736,0,0,0
3,3,40,31,1736,0,0,0,0,0,10636,1736,0,0,0,0
2,2,10048,1736,0,0,0,0,0,10636,1736,0,0,0,0,0
3,3,30,10048,1736,0,0,0,0,0,10636,1736,0,0,0,0
3,3,48,31,1736,0,0,0,0,0,10636,1736,0,0,0,0
3,3,11112,31,1736,0,0,0,0,0,10636,1736,0,0,0,0
3,3,44,31,1736,0,0,0,0,0,10636,1736,0,0,0,0
3,3,11000,31,1736,0,0,0,0,0,10636,1736,0,0,0,0
2,2,10636,1736,0,0,0,0,0,10636,1736,0,0,0,0,0
2,2,51,9,0,0,0,0,0,0,7088,0,0,0,0,0
1,1,2384,0,0,0,0,0,0,7088,0,0,0,0,0,0
2,2,23,2384,0,0,0,0,0,0,7088,0,0,0,0,0
1,1,620,0,0,0,0,0,0,7088,0,0,0,0,0,0
2,2,23,620,0,0,0,0,0,0,7088,0,0,0,0,0
1,1,1796,0,0,0,0,0,0,7088,0,0,0,0,0,0
2,2,23,1796,0,0,0,0,0,0,7088,0,0,0,0,0
1,1,3560,0,0,0,0,0,0,7088,0,0,0,0,0,0
2,2,23,3560,0,0,0,0,0,0,7088,0,0,0,0,0
1,1,10028,0,0,0,0,0,0,7088,0,0,0,0,0,0
2,2,23,10028,0,0,0,0,0,0,7088,0,0,0,0,0
1,1,8852,0,0,0,0,0,0,7088,0,0,0,0,0,0
2,2,23,8852,0,0,0,0,0,0,7088,0,0,0,0,0
1,1,10616,0,0,0,0,0,0,7088,0,0,0,0,0,0
2,2,23,10616,0,0,0,0,0,0,7088,0,0,0,0,0
1,1,7088,0,0,0,0,0,0,7088,0,0,0,0,0,0
2,2,32,10640,0,0,0,0,0,1844,10640,0,0,0,0,0
2,2,7136,10640,0,0,0,0,0,1844,10640,0,0,0,0,0
3,3,7,7136,10640,0,0,0,0,0,1844,10640,0,0,0,0
2,2,80,10640,0,0,0,0,0,1844,10640,0,0,0,0,0
3,3,7,80,10640,0,0,0,0,0,1844,10640,0,0,0,0
2,2,1256,10640,0,0,0,0,0,1844,10640,0,0,0,0,0
3,3,7,1256,10640,0,0,0,0,0,1844,10640,0,0,0,0
2,2,6548,10640,0,0,0,0,0,1844,10640,0,0,0,0,0
3,3,7,6548,10640,0,0,0,0,0,1844,10640,0,0,0,0
2,2,3020,10640,0,0,0,0,0,1844,10640,0,0,0,0,0
3,3,7,3020,10640,0,0,0,0,0,1844,10640,0,0,0,0
2,2,1844,10640,0,0,0,0,0,1844,10640,0,0,0,0,0
2,2,31,9,0,0,0,0,0,0,10644,0,0,0,0,0
1,1,5352,0,0,0,0,0,0,10644,0,0,0,0,0,0
2,2,30,5352,0,0,0,0,0,0,10644,0,0,0,0,0
3,3,43,31,9,0,0,0,0,0,0,10644,0,0,0,0
3,3,10972,31,9,0,0,0,0,0,0,10644,0,0,0,0
1,1,3000,0,0,0,0,0,0,10644,0,0,0,0,0,0
2,2,30,3000,0,0,0,0,0,0,10644,0,0,0,0,0
2,2,40,9,0,0,0,0,0,0,10644,0,0,0,0,0
3,3,40,31,9,0,0,0,0,0,0,10644,0,0,0,0
1,1,10056,0,0,0,0,0,0,10644,0,0,0,0,0,0
2,2,30,10056,0,0,0,0,0,0,10644,0,0,0,0,0
3,3,48,31,9,0,0,0,0,0,0,10644,0,0,0,0
3,3,11112,31,9,0,0,0,0,0,0,10644,0,0,0,0
3,3,44,31,9,0,0,0,0,0,0,10644,0,0,0,0
3,3,11000,31,9,0,0,0,0,0,0,10644,0,0,0,0
1,1,10644,0,0,0,0,0,0,10644,0,0,0,0,0,0
2,2,35,21,0,0,0,0,0,0,183,0,0,0,0,0
1,1,1947,0,0,0,0,0,0,183,0,0,0,0,0,0
2,2,1,1947,0,0,0,0,0,0,183,0,0,0,0,0
1,1,5475,0,0,0,0,0,0,183,0,0,0,0,0,0
2,2,1,5475,0,0,0,0,0,0,183,0,0,0,0,0
1,1,6651,0,0,0,0,0,0,183,0,0,0,0,0,0
2,2,1,6651,0,0,0,0,0,0,183,0,0,0,0,0
1,1,3123,0,0,0,0,0,0,183,0,0,0,0,0,0
2,2,1,3123,0,0,0,0,0,0,183,0,0,0,0,0
1,1,10767,0,0,0,0,0,0,183,0,0,0,0,0,0
2,2,1,10767,0,0,0,0,0,0,183,0,0,0,0,0
1,1,183,0,0,0,0,0,0,183,0,0,0,0,0,0
2,2,49,23,0,0,0,0,0,0,2341,0,0,0,0,0
1,1,7633,0,0,0,0,0,0,2341,0,0,0,0,0,0
2,2,7,7633,0,0,0,0,0,0,2341,0,0,0,0,0
1,1,577,0,0,0,0,0,0,2341,0,0,0,0,0,0
2,2,7,577,0,0,0,0,0,0,2341,0,0,0,0,0
1,1,1753,0,0,0,0,0,0,2341,0,0,0,0,0,0
2,2,7,1753,0,0,0,0,0,0,2341,0,0,0,0,0
1,1,7045,0,0,0,0,0,0,2341,0,0,0,0,0,0
2,2,7,7045,0,0,0,0,0,0,2341,0,0,0,0,0
1,1,3517,0,0,0,0,0,0,2341,0,0,0,0,0,0
2,2,7,3517,0,0,0,0,0,0,2341,0,0,0,0,0
1,1,2341,0,0,0,0,0,0,2341,0,0,0,0,0,0
1,1,39,0,0,0,0,0,0,2628,0,0,0,0,0,0
1,1,864,0,0,0,0,0,0,2628,0,0,0,0,0,0
2,2,8,864,0,0,0,0,0,0,2628,0,0,0,0,0
1,1,7920,0,0,0,0,0,0,2628,0,0,0,0,0,0
2,2,8,7920,0,0,0,0,0,0,2628,0,0,0,0,0
1,1,6744,0,0,0,0,0,0,2628,0,0,0,0,0,0
2,2,8,6744,0,0,0,0,0,0,2628,0,0,0,0,0
1,1,2628,0,0,0,0,0,0,2628,0,0,0,0,0,0
3,3,31,28,7028,0,0,0,0,0,77,7028,0,0,0,0
2,2,1841,7028,0,0,0,0,0,77,7028,0,0,0,0,0
3,3,1,1841,7028,0,0,0,0,0,77,7028,0,0,0,0
2,2,5369,7028,0,0,0,0,0,77,7028,0,0,0,0,0
3,3,1,5369,7028,0,0,0,0,0,77,7028,0,0,0,0
2,2,6545,7028,0,0,0,0,0,77,7028,0,0,0,0,0
3,3,1,6545,7028,0,0,0,0,0,77,7028,0,0,0,0
